participant_id,session_id,wave,start_time,ra_id,ic,no_1,no_2,no_3,no_4,mi_1,mi_2,mi_3,mi_4,esoc_1,esoc_2,esoc_3,esoc_4,esoc_5,esoc_6,esoc_7,esoc_8,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,iclo_1,iclo_2,iclo_3,iclo_4,iclo_5,iclo_6,istate_1,istate_2,istate_3,istate_4,istate_5,istate_6,rwa_1,rwa_2,rwa_3,rwa_4,rwa_5,rwa_6,rwa_7,rwa_8,rwa_9,rwa_10,rwa_11,rwa_12,rwa_13,rwa_14,rwa_15,sdo_1,sdo_2,sdo_3,sdo_4,sdo_5,sdo_6,sdo_7,sdo_8,sdo_9,sdo_10,sdo_11,sdo_12,sdo_13,sdo_14,sdo_15,sdo_16,rz_1,rz_2,rz_3,rz_4,rz_5,rz_6,rz_7,rz_8,rz_9,rz_10,rz_11,rz_12,rz_13,rz_14,rz_15,rz_16,self_health,relative_health,self_rated_health,hp_1,hp_2,hp_3,bpjs_mandatory,bpjs_membership,bjps_service_class,bpjs_utility,healthcare_satisfaction,bpjs_deficit,bpjs_raise,hcw,hcw_healthcare_quality,future_use_bpjs,bpjs_benefits_1,bpjs_benefits_2,bpjs_benefits_3,bpjs_benefits_4,bpjs_benefits_5,at_jokowi,at_prabowo,hot_means,cold_means,which_candidates_intention,pol_behaviour,pol_interest,pol_info_1,pol_info_2,pol_info_3,pol_info_4,pol_info_5,pol_info_6,pol_info_7,attitude_2_politics,attitude_2_politicians,gender,age,household_income,edlevel,group_status,religion,occupation,ethnic_groups,city,dt_1,dt_2,dt_3,dt_4,dt_5,dt_6,dt_7,dt_8,dt_9,dt_10,dt_11,dt_12,dt_13,dt_14,dt_15,dt_16,dt_17,dt_18,dt_19,dt_20,dt_21,dt_22,dt_23,dt_24,dt_25,dt_26,dt_27,lt_1,lt_2,lt_3,lt_4,lt_5,lt_6,lt_7,lt_8,lt_9,lt_10,lt_11,lt_12,end_time,finished,q_viewer,lastpage,maxpage,missing,missrel,time_rsi,deg_time,wave_2_participation,,,,,,,,,,,,,,,,
1271,684,1,12/22/2018 12:04,Dyah ,TRUE,4,2,4,3,3,2,3,3,4,6,3,4,3,3,3,3,3,2,4,4,3,5,5,3,3,3,3,4,7,2,4,3,3,3,8,1,8,1,8,3,9,3,7,1,8,6,6,1,7,5,5,4,4,2,3,1,4,3,5,1,7,4,4,2,1,5,4,5,3,4,1,5,5,3,3,1,4,5,5,5,5,Tidak,Tidak,65,4,3,3,66,Ya,Kelas 1,Pernah,53,"Tidak, tidak pernah mendengar sama sekali",Saya akan tetap menjadi peserta dan tetap rutin membayar iuran,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,51,52,33,60,6,Belum menentukan sikap,39,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,5,4,1,21,6,2,52,1,6,Jawa,Yogyakarta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/22/2018 13:14,TRUE,FALSE,19,19,0,0,0.83,4,FALSE,,,,,,,,,,,,,,,,
713,382,1,11/26/2018 9:15,Nina,TRUE,4,1,6,7,1,1,7,7,3,4,2,1,7,7,6,7,1,1,1,4,5,7,1,1,1,7,5,7,1,1,3,7,4,5,9,3,9,1,9,3,5,4,9,4,9,3,7,9,9,3,1,1,5,1,1,1,1,1,1,1,2,1,1,1,1,5,5,5,5,2,1,5,3,2,2,5,2,5,5,5,5,Tidak,Tidak,101,4,3,3,76,Ya,Tidak tahu,Tidak pernah,NA,"Ya, pernah mendengar",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,1,1,36,81,1,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,101,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,3,3,2,22,6,3,21,2,1,Batak,Tangerang Selatan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/26/2018 9:39,TRUE,FALSE,19,19,0,0,1.13,11,TRUE,,,,,,,,,,,,,,,,
713,383,2,3/19/2019 7:38,Dyah,TRUE,1,1,5,5,1,1,5,6,4,5,3,1,5,5,4,7,1,1,1,6,5,7,1,1,1,6,7,7,1,1,1,7,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ya,Kelas 3,Tidak pernah,NA,NA,NA,NA,NA,6,5,5,5,5,5,NA,NA,NA,NA,1,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,22,6,3,21,2,1,Batak,Tangerang Selatan,5,4,2,2,3,1,2,1,1,4,1,4,4,5,3,1,1,1,1,5,1,1,5,3,5,5,1,3,4,5,3,5,5,5,5,3,5,5,5,3/19/2019 8:01,TRUE,FALSE,12,12,0,0,0.62,1,TRUE,,,,,,,,,,,,,,,,
458,247,1,11/12/2018 10:53,Septi,TRUE,6,3,6,5,4,2,4,5,2,7,6,5,6,6,3,2,2,3,6,6,1,2,4,4,2,2,2,5,7,6,7,1,1,1,6,1,9,1,9,2,9,2,9,8,8,9,9,3,9,7,6,7,7,1,4,3,5,6,7,7,7,2,2,2,1,5,5,5,5,5,1,4,5,4,1,2,3,4,5,5,3,Tidak,Tidak,93,3,2,2,40,Tidak,NA,Tidak pernah,NA,"Ya, pernah mendengar",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,19,96,22,91,2,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,86,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,3,2,1,23,6,4,91,1,2,Jawa,Brebes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/12/2018 11:21,TRUE,FALSE,19,19,0,0,0.96,6,TRUE,,,,,,,,,,,,,,,,
458,248,2,3/19/2019 12:57,Ochy,TRUE,2,1,5,5,3,2,4,5,5,6,3,4,4,4,5,4,3,4,4,4,1,4,6,4,5,2,1,1,7,5,7,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tidak,NA,Tidak pernah,NA,NA,NA,NA,NA,7,4,4,4,4,3,NA,NA,NA,NA,6,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,23,6,4,91,1,2,Jawa,Brebes,5,4,3,4,3,4,5,2,3,4,4,4,4,4,5,2,3,3,2,4,2,2,3,3,4,4,2,4,3,3,3,4,4,4,4,4,4,4,3,3/19/2019 13:13,TRUE,FALSE,12,12,0,0,0.99,8,TRUE,,,,,,,,,,,,,,,,
339,165,1,10/30/2018 15:01,LINDA,TRUE,3,3,5,3,3,4,5,4,4,7,5,6,4,3,3,3,6,4,5,3,4,5,4,6,6,4,4,6,3,5,4,5,3,3,6,4,7,3,8,4,4,3,6,4,7,6,7,7,6,6,3,5,5,3,1,2,3,5,6,6,5,2,3,2,3,5,4,5,5,3,1,4,5,5,4,3,2,5,5,4,3,Tidak,Ya,91,4,4,3,81,Ya,Tidak tahu,Tidak pernah,NA,"Tidak, tidak pernah mendengar sama sekali",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,31,34,51,91,4,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,61,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,3,3,2,24,6,4,101,1,2,Madura,Pamekasan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/30/2018 15:37,TRUE,FALSE,19,19,0,0,0.81,4,TRUE,,,,,,,,,,,,,,,,
339,166,2,3/19/2019 12:02,Nina,TRUE,4,4,4,4,4,4,4,4,3,5,5,3,5,3,3,4,5,4,4,3,4,4,3,5,4,5,4,4,4,5,5,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ya,Kelas 1,Tidak pernah,NA,NA,NA,NA,NA,3,3,4,3,2,4,NA,NA,NA,NA,5,Belum menentukan sikap,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,24,6,4,101,1,2,Madura,Pamekasan,5,4,3,4,3,2,4,3,3,2,3,3,3,3,3,3,4,4,2,4,1,3,3,2,4,3,2,4,3,4,4,4,4,4,4,4,3,3,3,3/19/2019 12:20,TRUE,FALSE,12,12,0,0,0.8,2,TRUE,,,,,,,,,,,,,,,,
197,39,1,10/28/2018 7:44,Septi,TRUE,5,6,6,2,2,6,3,3,3,7,3,7,6,1,3,7,7,7,7,2,2,2,6,7,7,2,7,3,7,3,7,1,4,1,9,8,9,1,8,7,9,3,8,9,9,7,9,8,9,6,2,2,5,3,2,2,1,5,7,7,4,1,4,2,3,4,4,4,5,5,4,4,2,4,2,3,3,4,5,5,5,Tidak,Ya,86,4,5,2,101,Ya,Kelas 3,Pernah,92,"Ya, pernah mendengar",NA,"Ya, saya seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,93,47,22,81,11,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,101,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Aplikasi pemberitaan :detik.com,5,4,2,25,6,4,23,1,3,Minang,Padang,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/28/2018 8:21,TRUE,FALSE,19,19,0,0,1.07,10,FALSE,,,,,,,,,,,,,,,,
236,70,1,10/29/2018 2:37,GITA NURAINI,TRUE,5,3,5,3,4,3,4,3,4,6,3,5,5,4,4,5,6,2,4,3,6,4,3,2,6,4,4,4,2,3,4,4,4,3,6,3,7,3,5,6,7,4,7,4,5,6,7,6,8,5,2,3,3,2,4,3,4,3,4,5,3,3,3,3,4,4,4,3,3,4,2,3,3,3,2,2,2,3,2,3,2,Tidak,Tidak,76,3,4,3,81,Ya,Kelas 1,Tidak pernah,NA,"Ya, pernah mendengar",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,31,36,41,76,4,Belum menentukan sikap,66,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,2,3,2,25,6,4,61,1,2,Jawa,Jakarta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/29/2018 3:11,TRUE,FALSE,19,19,0,0,0.92,7,TRUE,,,,,,,,,,,,,,,,
236,71,2,3/22/2019 10:07,NINA,TRUE,5,4,5,3,5,4,4,4,4,3,3,2,3,4,3,4,3,2,2,5,6,5,3,2,2,4,3,4,4,2,3,6,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ya,Kelas 1,Pernah,NA,NA,NA,NA,NA,7,3,3,3,3,3,NA,NA,NA,NA,6,Belum menentukan sikap,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,25,6,4,61,1,2,Jawa,Jakarta,4,5,4,4,3,4,4,3,4,2,4,3,3,4,3,3,4,4,4,5,3,3,3,4,5,2,3,4,4,3,4,4,4,4,3,3,4,4,3,3/22/2019 10:38,TRUE,FALSE,12,12,0,0,1.48,42,TRUE,,,,,,,,,,,,,,,,
414,229,1,11/2/2018 6:12,Galuh,TRUE,6,3,4,2,6,6,3,3,7,7,5,7,4,3,5,3,5,2,4,4,4,5,6,6,4,3,2,3,7,4,6,3,3,4,8,2,9,1,5,5,8,4,6,7,7,7,6,3,4,7,2,2,4,6,2,2,2,2,6,2,6,2,2,2,2,4,4,5,4,4,2,4,5,4,2,4,1,5,4,4,4,Tidak,Tidak,98,4,4,3,62,Ya,Kelas 1,Pernah,91,"Ya, pernah mendengar",NA,"Ya, saya seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,81,29,20,101,11,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,23,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Koran online,2,2,2,25,6,4,41,1,2,Arab,Sidoarjo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/2/2018 6:42,TRUE,FALSE,19,19,0,0,0.91,3,TRUE,,,,,,,,,,,,,,,,
414,230,2,3/20/2019 7:18,Ochy,TRUE,6,5,3,3,6,6,3,3,7,6,5,5,3,3,4,3,6,4,3,3,3,4,7,6,6,3,2,3,6,5,6,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ya,Kelas 3,Pernah,NA,NA,NA,NA,NA,4,2,3,2,2,5,NA,NA,NA,NA,1,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,25,6,4,41,1,2,Arab,Sidoarjo,5,4,2,4,3,2,4,2,3,4,3,4,4,2,3,4,5,3,2,4,2,4,2,2,5,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3/20/2019 7:36,TRUE,FALSE,12,12,0,0,1.08,20,TRUE,,,,,,,,,,,,,,,,
803,434,1,11/27/2018 7:52,Septi,TRUE,1,1,5,5,1,1,4,4,3,3,3,1,4,4,4,4,5,3,4,4,4,4,1,1,3,4,4,4,7,1,6,4,4,4,5,1,9,1,7,2,9,1,9,8,9,4,9,3,9,7,1,1,6,4,1,1,1,1,1,7,7,1,1,1,1,5,5,5,5,1,1,1,5,1,5,3,5,1,5,5,3,Tidak,Tidak,101,3,3,3,101,Ya,Tidak tahu,Tidak pernah,NA,"Tidak, tidak pernah mendengar sama sekali",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,1,101,1,101,1,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,101,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,3,3,2,25,6,4,101,3,1,Minang,Jakarta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/27/2018 8:27,TRUE,FALSE,19,19,0,0,1.19,25,FALSE,,,,,,,,,,,,,,,,
238,74,1,10/29/2018 3:13,Retno,TRUE,6,4,6,5,2,4,5,7,6,6,4,1,3,6,5,7,1,2,5,7,4,4,6,3,1,5,3,7,6,2,5,3,6,1,5,3,8,2,5,5,5,1,9,3,9,1,8,3,9,7,4,4,4,1,4,3,1,4,4,1,6,1,1,1,1,4,4,5,4,2,1,5,5,4,3,3,3,5,4,4,3,Tidak,Tidak,89,5,4,5,101,Ya,Kelas 1,Pernah,101,"Ya, pernah mendengar",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,8,57,41,101,1,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,101,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,4,3,2,26,6,4,101,1,2,Jawa,Sidoarjo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/29/2018 3:35,TRUE,FALSE,19,19,0,0,1.59,40,TRUE,,,,,,,,,,,,,,,,
238,75,2,3/21/2019 9:10,Nina,TRUE,4,4,5,5,2,3,6,6,6,6,3,3,2,3,5,6,1,2,5,7,4,2,2,2,1,4,4,5,3,3,3,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ya,Kelas 1,Tidak pernah,NA,NA,NA,NA,NA,10,5,4,2,4,5,NA,NA,NA,NA,1,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,26,6,4,101,1,2,Jawa,Sidoarjo,4,4,4,5,5,2,4,2,4,4,2,2,3,4,4,4,4,5,2,3,1,3,4,3,5,2,3,4,4,5,5,4,4,4,5,4,4,3,5,3/21/2019 9:21,TRUE,FALSE,12,12,0,0,1.35,19,TRUE,,,,,,,,,,,,,,,,
362,192,1,10/31/2018 8:48,Linda,TRUE,4,5,4,2,5,5,3,3,4,7,7,1,6,1,2,6,4,4,6,2,2,2,7,7,6,3,2,6,7,6,7,1,1,1,9,3,9,5,9,5,9,5,8,9,9,5,9,8,9,6,4,4,5,2,4,4,4,4,3,2,2,3,4,2,2,5,5,5,5,5,3,5,5,5,4,5,5,5,5,5,5,Tidak,Ya,101,5,5,5,101,Tidak,NA,Tidak pernah,NA,"Ya, pernah mendengar",NA,"Ya, saya seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,23,61,1,101,3,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,81,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,4,3,1,26,6,4,81,1,2,Jawa,Surabaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/31/2018 9:13,TRUE,FALSE,19,19,0,0,1.16,15,TRUE,,,,,,,,,,,,,,,,
362,193,2,3/19/2019 11:33,Ochy,TRUE,5,5,3,3,5,5,3,3,6,7,6,6,4,2,3,3,6,7,7,3,2,1,6,7,7,2,1,2,7,7,7,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tidak,NA,Tidak pernah,NA,NA,NA,NA,NA,10,5,5,5,5,5,NA,NA,NA,NA,2,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,26,6,4,81,1,2,Jawa,Surabaya,5,5,5,5,5,5,5,4,3,5,1,5,5,5,1,5,1,4,3,4,1,2,3,4,5,1,2,5,5,5,5,5,5,5,5,5,5,5,4,3/19/2019 11:42,TRUE,FALSE,12,12,0,0,1.58,47,TRUE,,,,,,,,,,,,,,,,
502,266,1,11/17/2018 4:09,Dyah,TRUE,3,4,4,3,2,3,2,4,3,3,4,6,2,3,3,6,1,1,2,3,4,6,1,2,2,4,4,6,6,3,5,5,3,3,9,6,7,1,7,4,6,4,7,7,6,4,8,6,8,3,1,2,2,1,2,3,2,2,2,3,2,2,2,1,2,5,5,5,4,4,1,4,5,1,1,3,4,4,5,4,4,Tidak,Tidak,41,4,2,3,86,Ya,Kelas 1,Pernah,86,"Tidak, tidak pernah mendengar sama sekali",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,23,38,41,76,1,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,76,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,4,3,1,26,6,4,101,1,6,Jawa,Jombang,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/17/2018 4:50,TRUE,FALSE,19,19,0,0,0.68,3,TRUE,,,,,,,,,,,,,,,,
502,267,2,3/25/2019 7:47,Ochy,TRUE,2,3,4,2,3,2,3,4,2,3,2,1,3,5,4,7,1,1,1,7,2,6,1,2,1,3,5,4,4,2,6,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tidak,NA,Pernah,NA,NA,NA,NA,NA,10,5,5,5,5,5,NA,NA,NA,NA,4,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,26,6,4,101,1,6,Jawa,Jombang,4,3,2,3,2,1,2,1,1,2,5,2,1,5,3,2,4,3,1,2,1,1,1,1,5,2,1,4,4,4,5,5,5,5,5,5,5,5,5,3/25/2019 8:11,TRUE,FALSE,12,12,0,0,0.59,0,TRUE,,,,,,,,,,,,,,,,
564,301,1,11/22/2018 9:05,Retno,TRUE,4,3,6,5,6,2,5,4,4,7,7,1,6,4,7,7,7,3,3,1,5,5,1,3,4,3,3,5,4,2,5,7,4,6,7,2,7,3,7,3,7,4,7,8,7,5,7,5,7,7,4,4,4,1,1,1,1,1,6,1,1,1,1,1,1,5,5,5,5,5,3,5,5,5,5,5,5,5,3,5,3,Tidak,Tidak,76,5,3,5,101,Ya,Kelas 1,Pernah,21,"Ya, pernah mendengar",NA,"Ya, saya seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,71,71,23,86,10,"Memutuskan untuk golput, tidak memilih siapapun",11,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,3,3,1,29,6,5,81,1,1,Jawa,Banyuwangi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/22/2018 9:29,TRUE,FALSE,19,19,0,0,1.09,12,TRUE,,,,,,,,,,,,,,,,
564,302,2,3/22/2019 12:08,Ochy,TRUE,4,5,3,3,3,3,5,5,4,6,4,5,5,3,3,5,4,3,3,3,3,3,4,3,5,3,3,5,5,5,5,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ya,Kelas 1,Pernah,NA,NA,NA,NA,NA,8,4,4,4,4,5,NA,NA,NA,NA,9,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,29,6,5,81,1,1,Jawa,Banyuwangi,5,4,2,4,3,2,3,2,2,4,2,4,4,3,3,3,3,2,2,3,2,2,2,2,5,2,2,3,3,3,3,3,4,4,4,4,2,3,3,3/22/2019 12:22,TRUE,FALSE,12,12,0,0,0.77,3,TRUE,,,,,,,,,,,,,,,,
807,436,1,11/27/2018 9:17,Septi,TRUE,1,1,4,7,1,3,7,6,2,3,1,1,7,7,6,7,1,1,1,5,7,5,1,1,4,7,6,7,1,1,4,7,5,3,9,1,7,1,4,4,2,1,9,5,7,3,9,5,6,7,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,3,1,5,3,1,1,3,1,5,5,3,2,Tidak,Tidak,86,4,4,4,101,Ya,Kelas 1,Pernah,76,"Ya, pernah mendengar",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,1,51,101,101,1,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,86,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,5,3,1,29,6,4,21,3,4,Jawa,Yogyakarta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/27/2018 9:33,TRUE,FALSE,19,19,0,0,1.53,27,TRUE,,,,,,,,,,,,,,,,
807,437,2,3/20/2019 4:47,Dyah,TRUE,1,1,7,6,1,1,7,7,1,3,2,1,5,4,5,7,1,1,1,7,6,7,1,1,4,7,7,7,1,1,2,7,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ya,Kelas 1,Pernah,NA,NA,NA,NA,NA,10,5,5,3,5,5,NA,NA,NA,NA,1,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,29,6,4,21,3,4,Jawa,Yogyakarta,3,2,2,4,5,1,1,1,1,3,2,5,3,5,2,1,4,1,1,4,1,1,1,1,5,4,1,5,5,5,5,4,5,5,5,5,5,5,5,3/20/2019 4:56,TRUE,FALSE,12,12,0,0,1.42,21,TRUE,,,,,,,,,,,,,,,,
